user id,product id,Interaction type,Time stamp,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Uniqe Id,Product Name,Category_y,Selling Price,Shipping Weight,Is Amazon Seller,Order date
604,3c755f43a9e8250eca55f0d29b72122a,purchase,2023-10-26 08:00:00,604,31.0,Male,Handbag,Accessories,46.0,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26.0,PayPal,Every 3 Months,3c755f43a9e8250eca55f0d29b72122a,Funko Pop! Disney: Aladdin Jasmine (Red) Collectible Figure,,$8.78,4.5 ounces,Y,2023-10-26
605,25b717ae71c8f05f08aaa053dec0cb1d,view,2023-10-27 08:00:00,605,44.0,Male,Sunglasses,Accessories,92.0,West Virginia,S,Pink,Fall,4.4,Yes,Store Pickup,Yes,Yes,11.0,Credit Card,Every 3 Months,25b717ae71c8f05f08aaa053dec0cb1d,"Disney 96959 Toy Story Ball Pit, 1 Inflatable + 15 Sof-Flex Balls",Toys & Games | Sports & Outdoor Play | Inflatable Bouncers,$22.12,2.32 pounds,Y,2023-10-27
606,cda1a975f31d901e2dc7901a75e5b917,like,2023-10-28 08:00:00,606,40.0,Male,Hat,Accessories,32.0,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17.0,Bank Transfer,Weekly,cda1a975f31d901e2dc7901a75e5b917,Harry Potter Sorting Hat,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",$20.99,7 pounds,Y,2023-10-28
607,2f4971bbb84a457d8569c1c0bb98088b,view,2023-10-29 08:00:00,607,27.0,Male,Scarf,Accessories,90.0,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,Yes,44.0,PayPal,Monthly,2f4971bbb84a457d8569c1c0bb98088b,The Puppet Company Full-Bodied Animal Hand Puppets Bear,Toys & Games | Stuffed Animals & Plush Toys,$22.00,7.8 ounces,Y,2023-10-29
608,b2888965b2eb97c91650669ae951765f,purchase,2023-10-30 08:00:00,608,47.0,Male,Hoodie,Clothing,23.0,Indiana,L,Purple,Fall,2.8,Yes,Next Day Air,Yes,Yes,44.0,Cash,Monthly,b2888965b2eb97c91650669ae951765f,"Rubie's Men's Star Wars Collector Stormtrooper Collectors Helmet, Multi, One Size","Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Masks",$59.99,4 pounds,Y,2023-10-30
609,6eb080a2fb050a168259b81c4085cbfb,view,2023-10-31 08:00:00,609,41.0,Male,Backpack,Accessories,25.0,Delaware,S,Gold,Fall,3.3,Yes,Next Day Air,Yes,Yes,21.0,Venmo,Every 3 Months,6eb080a2fb050a168259b81c4085cbfb,DECOPAC Hot Wheels Drift DecoSet Cake Topper,"Grocery & Gourmet Food | Pantry Staples | Cooking & Baking | Frosting, Icing & Decorations | Cake Toppers",$10.76,0.32 ounces,Y,2023-10-31
610,38ef557fcd34dd8be43120efebd0629f,like,2023-11-01 08:00:00,610,51.0,Male,Sweater,Clothing,54.0,Ohio,L,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49.0,Credit Card,Fortnightly,38ef557fcd34dd8be43120efebd0629f,"Glitter Girls by Battat - Convertible Car for 14"" Dolls - Toys, Clothes & Accessories for Girls 3-Year-Old & Up, Blue, Orange, Pink",Toys & Games | Dolls & Accessories | Dollhouse Accessories,$31.17,8.2 pounds,Y,2023-11-01
611,e2068e3b6d8566f0f4a175c26b65db3e,view,2023-11-02 08:00:00,611,53.0,Male,Shorts,Clothing,72.0,Oklahoma,M,Charcoal,Summer,2.5,Yes,Free Shipping,Yes,Yes,27.0,Bank Transfer,Every 3 Months,e2068e3b6d8566f0f4a175c26b65db3e,JumpSport SkyBounce Trampoline with Safety Enclosure | Includes Spring Pad,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Trampolines & Accessories | Trampolines,$429.00,103 pounds,Y,2023-11-02
612,406ce50d5ea33c0ad82f787f2697cc30,like,2023-11-03 08:00:00,612,43.0,Male,Scarf,Accessories,33.0,California,M,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,19.0,Cash,Monthly,406ce50d5ea33c0ad82f787f2697cc30,Pokemon SM12 Cosmic Eclipse Theme Deck- Groudon,,$17.37,6.7 ounces,Y,2023-11-03
613,46df1381b7dccff517a272bdb4b727e5,like,2023-11-04 08:00:00,613,67.0,Male,Hat,Accessories,43.0,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,Yes,33.0,Credit Card,Quarterly,46df1381b7dccff517a272bdb4b727e5,DC Super Hero Girls: Teen to Super Life Supergirl Doll,Toys & Games | Dolls & Accessories | Dolls,$9.76,10.6 ounces,Y,2023-11-04
614,5bef396827c8a7d0b2e1d0bdd698002b,purchase,2023-11-05 08:00:00,614,61.0,Male,Coat,Outerwear,51.0,Pennsylvania,L,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46.0,Cash,Bi-Weekly,5bef396827c8a7d0b2e1d0bdd698002b,Warmies Microwavable French Lavender Scented Plush Jr Clown Fish,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$11.53,8.3 ounces,Y,2023-11-05
615,5caaf089f37595fdc5333946fcd0c56e,view,2023-11-06 08:00:00,615,68.0,Male,Jewelry,Accessories,85.0,Idaho,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21.0,Credit Card,Bi-Weekly,5caaf089f37595fdc5333946fcd0c56e,Performance Tool W5220 200 pc Hex Washer Self Drilling Assortment,Industrial & Scientific | Fasteners | Screw & Bolt Assortment Sets,$10.38,1.15 pounds,Y,2023-11-06
616,9ba26b43016cba318f40cccb1a816d47,like,2023-11-07 08:00:00,616,67.0,Male,Sandals,Footwear,100.0,Maryland,L,Olive,Summer,2.6,Yes,Next Day Air,Yes,Yes,23.0,Venmo,Annually,9ba26b43016cba318f40cccb1a816d47,"J Concepts 3377B Tribute 2.6x3.6 Monster Truck Wheels with Adaptors, Black (1 Pair)",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,$26.10,8 ounces,Y,2023-11-07
617,ce8029f5d8f4a4e0f99ae6187fae74b5,purchase,2023-11-08 08:00:00,617,29.0,Male,Gloves,Accessories,72.0,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,Yes,38.0,Credit Card,Every 3 Months,ce8029f5d8f4a4e0f99ae6187fae74b5,"Dr. Ph. Martin's Radiant Concentrated Water Color, 0.5 oz, Set of 14 (Set B)","Arts, Crafts & Sewing | Painting, Drawing & Art Supplies | Painting | Paint Finishes",$38.27,1.68 pounds,Y,2023-11-08
618,719f2de9289b1fc7e6d90ac50bdddc23,purchase,2023-11-09 08:00:00,618,50.0,Male,Backpack,Accessories,57.0,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2.0,Bank Transfer,Quarterly,719f2de9289b1fc7e6d90ac50bdddc23,"Wood Designs 24"" x 48"" Rectangle Hardwood Table with 29"" Legs",Home & Kitchen | Furniture | Kids' Furniture | Tables & Chairs | Tables,$208.52,43.4 pounds,Y,2023-11-09
619,75cee6637016dcdc96260946913551b1,view,2023-11-10 08:00:00,619,61.0,Male,Jacket,Outerwear,94.0,Indiana,L,Cyan,Spring,4.0,Yes,Express,Yes,Yes,21.0,Debit Card,Bi-Weekly,75cee6637016dcdc96260946913551b1,Diamonsters,Toys & Games | Games & Accessories | Card Games,$12.40,11 ounces,Y,2023-11-10
620,0a369def7c5324420c12d74ee0bb0b1c,like,2023-11-11 08:00:00,620,19.0,Male,Backpack,Accessories,34.0,Nebraska,M,Charcoal,Summer,4.6,Yes,Store Pickup,Yes,Yes,1.0,Debit Card,Every 3 Months,0a369def7c5324420c12d74ee0bb0b1c,"Janlynn Cool Cord Friendship Bracelet Pack, Makes 100 Bracelets",Toys & Games | Arts & Crafts | Craft Kits | Jewelry,$19.99,,Y,2023-11-11
621,8d78447af25f8b12fa76ad2617898627,view,2023-11-12 08:00:00,621,33.0,Male,Backpack,Accessories,89.0,Rhode Island,M,Black,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,10.0,Venmo,Every 3 Months,8d78447af25f8b12fa76ad2617898627,"WWE Dean Ambrose & Brock Lesnar Action Seried 43 B Figures, 2 Pack",Toys & Games | Toy Figures & Playsets | Action Figures,$69.99,10.4 ounces,Y,2023-11-12
622,dda4515a08f8d69803c525fd546469ad,like,2023-11-13 08:00:00,622,51.0,Male,Sunglasses,Accessories,27.0,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,45.0,Credit Card,Weekly,dda4515a08f8d69803c525fd546469ad,"Minnie Plush Toy, 25""",Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,$24.99,1.35 pounds,Y,2023-11-13
623,fcde17872991aba2ecd1ab4b77df2a68,like,2023-11-14 08:00:00,623,69.0,Male,Socks,Clothing,63.0,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,Yes,44.0,Bank Transfer,Fortnightly,fcde17872991aba2ecd1ab4b77df2a68,"Waving Flag Party Table Cover, 54"" x 96""",Toys & Games | Party Supplies | Tablecovers,$6.75,4 ounces,Y,2023-11-14
624,97eeac8d58c7693935c8c762947c6901,purchase,2023-11-15 08:00:00,624,19.0,Male,Shoes,Footwear,70.0,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,Yes,48.0,PayPal,Bi-Weekly,97eeac8d58c7693935c8c762947c6901,"Vallejo Acrylic Paint, Khaki",,$5.38,0.96 ounces,Y,2023-11-15
625,10276898a5e93af662fec780ab42baa9,view,2023-11-16 08:00:00,625,55.0,Male,Pants,Clothing,87.0,South Carolina,XL,Pink,Fall,3.4,Yes,Express,Yes,Yes,21.0,PayPal,Annually,10276898a5e93af662fec780ab42baa9,amscan Cape Hooded Black Child,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$10.16,10.4 ounces,Y,2023-11-16
626,d98e9bf18765a085ff00824b2b01c8e3,like,2023-11-17 08:00:00,626,49.0,Male,Jewelry,Accessories,79.0,Delaware,M,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,1.0,Venmo,Weekly,d98e9bf18765a085ff00824b2b01c8e3,"Liontouch 316LT Medieval Noble Knight Satin Toy Cape For Kids, Blue | Part Of A Kid's Costume Line",Toys & Games | Dress Up & Pretend Play | Pretend Play,$27.33,4 ounces,Y,2023-11-17
627,99908fa9c92da386af75956b8d1bdf1f,purchase,2023-11-18 08:00:00,627,31.0,Male,Sunglasses,Accessories,79.0,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10.0,Venmo,Annually,99908fa9c92da386af75956b8d1bdf1f,Hot Wheels Blastin' Rig Vehicle,Toys & Games | Play Vehicles | Die-Cast Vehicles,$22.95,1.76 pounds,Y,2023-11-18
628,62613aab30c6cf3f14baa97c39f3ca3f,purchase,2023-11-19 08:00:00,628,42.0,Male,Sandals,Footwear,44.0,Oregon,L,Black,Winter,4.1,Yes,Express,Yes,Yes,24.0,PayPal,Monthly,62613aab30c6cf3f14baa97c39f3ca3f,"MasterPieces Memory Lane Lakeside Memories Cabin Lake Large EZ Grip Jigsaw Puzzle by Alan Giana, 300-Piece",Toys & Games | Puzzles | Jigsaw Puzzles,$13.00,1.05 pounds,Y,2023-11-19
629,39b096aef3779c21449759292009397b,view,2023-11-20 08:00:00,629,69.0,Male,Sweater,Clothing,85.0,Massachusetts,M,White,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,29.0,Credit Card,Monthly,39b096aef3779c21449759292009397b,Roces Icon Fitness Inline Skate,,$99.00 - $99.99,,Y,2023-11-20
630,97d5f489e7284c6b8fb5996353107899,like,2023-11-21 08:00:00,630,26.0,Male,Shoes,Footwear,90.0,Vermont,L,Beige,Spring,4.7,Yes,Standard,Yes,Yes,11.0,Debit Card,Annually,97d5f489e7284c6b8fb5996353107899,Shomer-Tec Special Ingredients Purple Rain Powder,Sports & Outdoors | Sports & Fitness | Hunting & Fishing | Tactical & Personal Defense | Personal Defense Equipment,$11.00,1.6 ounces,Y,2023-11-21
631,1854989b83660f46947d929d8492d1e4,view,2023-11-22 08:00:00,631,41.0,Male,Jewelry,Accessories,94.0,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,33.0,Debit Card,Annually,1854989b83660f46947d929d8492d1e4,Airfix Douglas A-4B/Q Skyhawk 1:72 Vietnam War Military Aviation Plastic Model Kit A03029A,Toys & Games | Hobbies | Models & Model Kits | Model Kits | Airplane & Jet Kits,$19.93,6.4 ounces,Y,2023-11-22
632,85ff97a7e5042497b092defeb4f1557e,like,2023-11-23 08:00:00,632,55.0,Male,Boots,Footwear,68.0,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,27.0,Cash,Fortnightly,85ff97a7e5042497b092defeb4f1557e,DC Fix 334-0025 Phantom Premium Window Film,Home & Kitchen | Home Décor | Window Treatments | Window Stickers & Films | Window Films,$13.75,,Y,2023-11-23
633,267bd63660006ea038288cde7dd2eb75,purchase,2023-11-24 08:00:00,633,35.0,Male,Backpack,Accessories,51.0,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19.0,Venmo,Fortnightly,267bd63660006ea038288cde7dd2eb75,"Oopsy Daisy Growth Charts Robots and Rockets Navy by Finny and Zook, 12 by 42-Inch",Baby Products | Nursery | Décor | Wall Décor | Growth Charts,$39.08,,Y,2023-11-24
634,2c4c373b50185584fe6fcf24fda96f41,view,2023-11-25 08:00:00,634,66.0,Male,Sandals,Footwear,33.0,Minnesota,M,Orange,Spring,2.9,Yes,Express,Yes,Yes,50.0,Debit Card,Quarterly,2c4c373b50185584fe6fcf24fda96f41,Rubie's Costume Co Deluxe Native American Headdress,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",$5.52,1 pounds,Y,2023-11-25
635,40527cea26bc7ddb88ebff961121cafe,like,2023-11-26 08:00:00,635,36.0,Male,Sneakers,Footwear,60.0,Ohio,M,Teal,Summer,3.9,Yes,Standard,Yes,Yes,46.0,PayPal,Weekly,40527cea26bc7ddb88ebff961121cafe,NECA - Nightmare on Elm Street Part 3 - 8” Clothed Action Figure - Tuxedo Freddy,Toys & Games | Toy Figures & Playsets | Action Figures,$27.98,4.8 ounces,Y,2023-11-26
636,90892465488132ab8421232a5f18f778,view,2023-11-27 08:00:00,636,27.0,Male,Hoodie,Clothing,59.0,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28.0,Cash,Quarterly,90892465488132ab8421232a5f18f778,"Chessex CHX27449 Dice-Festive Set, Rio/Yellow",Toys & Games | Games & Accessories | Game Accessories | Role Playing Dice,$9.77,0.32 ounces,Y,2023-11-27
637,46e17f2156a4634f7c77774279c90cad,like,2023-11-28 08:00:00,637,41.0,Male,Handbag,Accessories,30.0,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14.0,Bank Transfer,Every 3 Months,46e17f2156a4634f7c77774279c90cad,"Ultra Pro Super Thick 260PT Toploader 10ct Pack 85238, One Size, Multi",Toys & Games | Collectible Toys | Collectible Display & Storage | Card Storage & Display | Protective Sleeves,$7.69,,Y,2023-11-28
638,aa04f0ed5a1e8bdaa7cc4c523d46d44a,like,2023-11-29 08:00:00,638,21.0,Male,Sweater,Clothing,20.0,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46.0,Cash,Fortnightly,aa04f0ed5a1e8bdaa7cc4c523d46d44a,"Relevant Play Constructive Playthings DEL-4 Blue Shape It! Sand 5 lb. Box 10.9"" L. x 2.4"" W. x 7.5"" H.",Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Beach Toys,$23.89,,Y,2023-11-29
639,655649a621bac2f90306e32854d0e9f5,purchase,2023-11-30 08:00:00,639,53.0,Male,Sandals,Footwear,20.0,Maryland,S,Blue,Summer,2.7,Yes,Express,Yes,Yes,41.0,PayPal,Monthly,655649a621bac2f90306e32854d0e9f5,"Aurora World Off White Love Bear Plush Animal, Multicolor, 11.5""",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$9.60,9.6 ounces,Y,2023-11-30
640,2e294ff92299c1a5a4de339e01d213e7,view,2023-12-01 08:00:00,640,54.0,Male,Dress,Clothing,24.0,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,50.0,Credit Card,Annually,2e294ff92299c1a5a4de339e01d213e7,"amscan Super Mario Brothers Tattoos, Party Favor, 192 Ct.",Toys & Games | Novelty & Gag Toys,$5.99,5.1 ounces,Y,2023-12-01
641,7d628ba3b390414d16da7a2b9029801e,like,2023-12-02 08:00:00,641,53.0,Male,Skirt,Clothing,88.0,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,Yes,28.0,Debit Card,Fortnightly,7d628ba3b390414d16da7a2b9029801e,"Hey! Play! Coffee Maker Toy Set- Pretend Kitchen Appliance for Play Espresso or Cappuccino Coffee Shop, Single Serve Brewer for Boys and Girls",Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Kitchen Playsets,$9.98,1.63 pounds,Y,2023-12-02
642,870b1970e9328e5123a78fe4e4417e79,purchase,2023-12-03 08:00:00,642,47.0,Male,Blouse,Clothing,78.0,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,23.0,Credit Card,Every 3 Months,870b1970e9328e5123a78fe4e4417e79,White Mountain Puzzles Craft Room - 1000 Piece Jigsaw Puzzle,Toys & Games | Puzzles | Jigsaw Puzzles,$15.99,1.69 pounds,Y,2023-12-03
643,198651a0f2df856435f4e7401d2329ca,purchase,2023-12-04 08:00:00,643,64.0,Male,Skirt,Clothing,25.0,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14.0,Debit Card,Bi-Weekly,198651a0f2df856435f4e7401d2329ca,DJI Smart Controller,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors,$718.98,,Y,2023-12-04
644,187dcf4510d85b0035b8e2a428228126,view,2023-12-05 08:00:00,644,18.0,Male,Sweater,Clothing,57.0,Oregon,XL,Green,Winter,3.2,Yes,Next Day Air,Yes,Yes,10.0,Bank Transfer,Every 3 Months,187dcf4510d85b0035b8e2a428228126,Frozen Standing Stocking Olaf The Snowman,Toys & Games | Stuffed Animals & Plush Toys,$24.99,15.2 ounces,Y,2023-12-05
645,716d4aadb5afd2f2c7adee9add863c03,like,2023-12-06 08:00:00,645,68.0,Male,Backpack,Accessories,93.0,Louisiana,S,Blue,Summer,4.3,Yes,Next Day Air,Yes,Yes,37.0,Cash,Weekly,716d4aadb5afd2f2c7adee9add863c03,"Ginger Ray PO-407 Patchwork Owl Cake Bunting Decoration Party Topper, Mixed, 1","Grocery & Gourmet Food | Pantry Staples | Cooking & Baking | Frosting, Icing & Decorations | Cake Toppers",$3.52,1.6 ounces,Y,2023-12-06
646,0b0fc61bd7c7471f4f10bb3f64f3cd81,view,2023-12-07 08:00:00,646,62.0,Male,Hoodie,Clothing,42.0,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,Yes,15.0,Venmo,Bi-Weekly,0b0fc61bd7c7471f4f10bb3f64f3cd81,"Amscam 129877 Soccer Plastic Pennant, 12' Banner, Multicolor",Toys & Games | Party Supplies,$4.03,1.44 ounces,Y,2023-12-07
647,87fab8bbe3e8f7ae3f57816abfd588c8,like,2023-12-08 08:00:00,647,51.0,Male,Boots,Footwear,54.0,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19.0,Venmo,Bi-Weekly,87fab8bbe3e8f7ae3f57816abfd588c8,Redline Acclaim 4.5’ Air Powdered Hockey Table with 110V Motor and Includes 2 Strikers and 2 Pucks,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Arcade & Table Games | Air Hockey,$62.50,50.3 pounds,Y,2023-12-08
648,ec10c55bf1e07fad674423fac911c1c8,like,2023-12-09 08:00:00,648,54.0,Male,Blouse,Clothing,70.0,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,Yes,23.0,Credit Card,Fortnightly,ec10c55bf1e07fad674423fac911c1c8,"Kryptonics Mini Cutaway Cruiser Skateboard - Complete 26"" Cruiser Board for Kids & Teens- Mermaids","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Skateboarding | Standard Skateboards & Longboards | Standard Skateboards",$45.00,4.45 pounds,Y,2023-12-09
649,2ccf4867d742a3664af73b6875bb3453,purchase,2023-12-10 08:00:00,649,22.0,Male,Hoodie,Clothing,31.0,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35.0,Credit Card,Weekly,2ccf4867d742a3664af73b6875bb3453,"GUND Pusheen Fancy and Unicorn Magical Kitties Plush Deluxe Keychain Clip, Multicolor, 8.5""",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$11.94,2.4 ounces,Y,2023-12-10
650,8b2831c6c51d3ea6da51024c8a40debc,view,2023-12-11 08:00:00,650,53.0,Male,Pants,Clothing,93.0,Delaware,L,Orange,Spring,4.2,Yes,Store Pickup,Yes,Yes,33.0,PayPal,Every 3 Months,8b2831c6c51d3ea6da51024c8a40debc,Get Ready Kids 12' Play Parachute,Sports & Outdoors | Sports & Fitness | Other Sports | Gymnastics | Accessories | Parachutes,$31.12,1.47 pounds,Y,2023-12-11
651,df8c036ec8d40e702e853121ca734208,like,2023-12-12 08:00:00,651,34.0,Male,Gloves,Accessories,40.0,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,Yes,12.0,Bank Transfer,Annually,df8c036ec8d40e702e853121ca734208,Play Circle by Battat – Making Dinner for Eight Cookware Set – 21Piece Kids Play Pots & Pans Set – Pretend Play Kitchen Set for Kids Age 3 Years & Up,Toys & Games | Dress Up & Pretend Play | Pretend Play,$13.75,1.8 pounds,Y,2023-12-12
652,e843148804a37106a9b8a700a1ff9d3f,purchase,2023-12-13 08:00:00,652,32.0,Male,Hat,Accessories,32.0,Arkansas,L,Yellow,Summer,2.9,Yes,Next Day Air,Yes,Yes,41.0,Venmo,Fortnightly,e843148804a37106a9b8a700a1ff9d3f,My Little Pony Shining Friends Pinkie Pie Figure,Toys & Games | Dolls & Accessories | Dolls,$12.99,10.4 ounces,Y,2023-12-13
653,2f151b429b2fd57d8ae42c98c873b37e,purchase,2023-12-14 08:00:00,653,64.0,Male,Sunglasses,Accessories,27.0,Minnesota,M,Beige,Winter,3.1,Yes,Free Shipping,Yes,Yes,27.0,Venmo,Weekly,2f151b429b2fd57d8ae42c98c873b37e,"amscan Party Decorations, Pearlized Place Cards, Party Supplies, White, 4"" x 4"", 50ct, Ivory",,$5.44,1.44 ounces,Y,2023-12-14
654,b1c2b53139312b5f592a74f7a00c9f26,view,2023-12-15 08:00:00,654,20.0,Male,Scarf,Accessories,68.0,North Dakota,M,Olive,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,45.0,Cash,Fortnightly,b1c2b53139312b5f592a74f7a00c9f26,DC Artists Alley: Catwoman by Sho Murase (Holiday Variant) Designer Vinyl Figure,Toys & Games | Toy Figures & Playsets | Action Figures,$29.69,9.4 ounces,Y,2023-12-15
655,51cc8af27c34af55e15c230d4ba6a417,like,2023-12-16 08:00:00,655,24.0,Male,Handbag,Accessories,59.0,California,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,23.0,Venmo,Annually,51cc8af27c34af55e15c230d4ba6a417,Trends International NFL Atlanta Falcons HG - Mobile Wallet,Toys & Games | Arts & Crafts,$6.99,0.96 ounces,Y,2023-12-16
656,e61c306d9f8982fdaa2af5d8b1236bfa,view,2023-12-17 08:00:00,656,20.0,Male,Handbag,Accessories,36.0,Mississippi,S,Purple,Fall,3.1,Yes,Free Shipping,Yes,Yes,19.0,Venmo,Monthly,e61c306d9f8982fdaa2af5d8b1236bfa,Rubie's Costume Reel F/X Acid Eye Socket Wound Kit,,$6.44,1 pounds,Y,2023-12-17
657,df51712fc6d683d5af6630975898ed2b,like,2023-12-18 08:00:00,657,42.0,Male,Jeans,Clothing,23.0,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6.0,PayPal,Quarterly,df51712fc6d683d5af6630975898ed2b,"Disney Pixar Cars Character Car Dexter Hoover & Charlie Checker Vehicle, 2 Pack",Toys & Games | Play Vehicles | Die-Cast Vehicles,$10.55,5.6 ounces,Y,2023-12-18
658,94b0ec323c8fcf4afa71657732e45edb,like,2023-12-19 08:00:00,658,48.0,Male,Jacket,Outerwear,80.0,Arizona,M,White,Winter,4.3,Yes,Free Shipping,Yes,Yes,6.0,PayPal,Quarterly,94b0ec323c8fcf4afa71657732e45edb,Mega Brands POK Power PK Kadabra,Toys & Games | Building Toys | Building Sets,$9.99,3.84 ounces,Y,2023-12-19
659,f19de211a3c460a2ecba3839235db5be,purchase,2023-12-20 08:00:00,659,62.0,Male,Backpack,Accessories,37.0,Louisiana,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20.0,Venmo,Weekly,f19de211a3c460a2ecba3839235db5be,Plates | Superstar Ball Sports Collection | Birthday | 144 Ct.,Toys & Games | Party Supplies | Party Tableware | Plates,$17.00,4 pounds,Y,2023-12-20
660,451857d0c1385a1466c3c846fdbf6ab1,view,2023-12-21 08:00:00,660,62.0,Male,Shorts,Clothing,52.0,Virginia,S,Gold,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,8.0,Cash,Weekly,451857d0c1385a1466c3c846fdbf6ab1,"Amscan 453437 Plush Bear, 7"", White",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$8.13,,Y,2023-12-21
661,8154e84341a41ba44c1979e6f6c37452,like,2023-12-22 08:00:00,661,50.0,Male,Coat,Outerwear,79.0,Montana,M,Olive,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,39.0,Credit Card,Quarterly,8154e84341a41ba44c1979e6f6c37452,DC Superhereos Supergirl Nail Art Kit,"Beauty & Personal Care | Foot, Hand & Nail Care | Nail Art & Polish | Nail Art Accessories | Nail Art Equipment",$8.87,0.32 ounces,Y,2023-12-22
662,e86b0ab6b2ab0a210d924d3b1a069904,purchase,2023-12-23 08:00:00,662,57.0,Male,Shirt,Clothing,68.0,Iowa,XL,Green,Fall,4.1,Yes,Store Pickup,Yes,Yes,39.0,Credit Card,Quarterly,e86b0ab6b2ab0a210d924d3b1a069904,Dark Horse Deluxe Frank Frazetta The Destroyer Magnet,,$9.12,0.48 ounces,Y,2023-12-23
663,d2f0f3601c49ed2cb7345fb2fe54fd47,purchase,2023-12-24 08:00:00,663,24.0,Male,Gloves,Accessories,98.0,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39.0,Venmo,Bi-Weekly,d2f0f3601c49ed2cb7345fb2fe54fd47,"MightySkins Skin Compatible with DJI Mavic Pro Quadcopter Drone - Nighttime Skulls | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove | Made in The USA",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors,$24.99,0.96 ounces,Y,2023-12-24
